0:0:0:0:0:0:0:1 - - [09/Dec/2017:19:20:44 +0530] "GET /rpa/admin.jsp HTTP/1.1" 200 11942
0:0:0:0:0:0:0:1 - - [09/Dec/2017:19:20:44 +0530] "GET /rpa/assets/js/admin.js HTTP/1.1" 200 7741
0:0:0:0:0:0:0:1 - - [09/Dec/2017:19:20:44 +0530] "GET /rpa/group HTTP/1.1" 200 132
0:0:0:0:0:0:0:1 - - [09/Dec/2017:19:20:44 +0530] "GET /rpa/roles HTTP/1.1" 200 67
0:0:0:0:0:0:0:1 - - [09/Dec/2017:19:20:44 +0530] "GET /rpa/users HTTP/1.1" 200 138
0:0:0:0:0:0:0:1 - - [09/Dec/2017:19:20:44 +0530] "GET /rpa/templates/role_item.html HTTP/1.1" 200 215
0:0:0:0:0:0:0:1 - - [09/Dec/2017:19:20:44 +0530] "GET /rpa/templates/group_item.html HTTP/1.1" 200 235
0:0:0:0:0:0:0:1 - - [09/Dec/2017:19:20:44 +0530] "GET /rpa/templates/user_item.html HTTP/1.1" 200 439
0:0:0:0:0:0:0:1 - - [09/Dec/2017:19:20:47 +0530] "GET /rpa/config.jsp HTTP/1.1" 200 21783
0:0:0:0:0:0:0:1 - - [09/Dec/2017:19:20:47 +0530] "GET /rpa/function HTTP/1.1" 200 105
0:0:0:0:0:0:0:1 - - [09/Dec/2017:19:20:47 +0530] "GET /rpa/lobs HTTP/1.1" 200 184
0:0:0:0:0:0:0:1 - - [09/Dec/2017:19:20:47 +0530] "GET /rpa/manageprocess HTTP/1.1" 200 302
0:0:0:0:0:0:0:1 - - [09/Dec/2017:19:20:47 +0530] "GET /rpa/steps HTTP/1.1" 200 224
0:0:0:0:0:0:0:1 - - [09/Dec/2017:19:20:47 +0530] "GET /rpa/activity HTTP/1.1" 200 184
0:0:0:0:0:0:0:1 - - [09/Dec/2017:19:21:15 +0530] "GET /rpa/admin.jsp HTTP/1.1" 200 11942
0:0:0:0:0:0:0:1 - - [09/Dec/2017:19:21:15 +0530] "GET /rpa/group HTTP/1.1" 200 132
0:0:0:0:0:0:0:1 - - [09/Dec/2017:19:21:15 +0530] "GET /rpa/users HTTP/1.1" 200 138
0:0:0:0:0:0:0:1 - - [09/Dec/2017:19:21:15 +0530] "GET /rpa/roles HTTP/1.1" 200 67
0:0:0:0:0:0:0:1 - - [09/Dec/2017:19:21:55 +0530] "GET /rpa/ HTTP/1.1" 200 3084
0:0:0:0:0:0:0:1 - - [09/Dec/2017:19:21:55 +0530] "GET /rpa/ HTTP/1.1" 200 3084
0:0:0:0:0:0:0:1 - - [09/Dec/2017:19:21:55 +0530] "GET /rpa/assets/bootstrap/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2017:19:21:55 +0530] "GET /rpa/assets/font-awesome/css/font-awesome.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2017:19:21:55 +0530] "GET /rpa/assets/css/site.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2017:19:21:55 +0530] "GET /rpa/assets/js/jquery-3.2.1.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2017:19:21:55 +0530] "GET /rpa/assets/bootstrap/js/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2017:19:21:55 +0530] "GET /rpa/ HTTP/1.1" 200 3084
0:0:0:0:0:0:0:1 - - [09/Dec/2017:19:21:55 +0530] "GET /rpa/assets/bootstrap/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2017:19:21:55 +0530] "GET /rpa/assets/font-awesome/css/font-awesome.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2017:19:21:55 +0530] "GET /rpa/assets/css/site.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2017:19:21:55 +0530] "GET /rpa/assets/js/jquery-3.2.1.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2017:19:21:55 +0530] "GET /rpa/assets/bootstrap/js/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2017:19:21:55 +0530] "GET /rpa/assets/js/split.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2017:19:21:55 +0530] "GET /rpa/assets/js/jquery.tmpl.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2017:19:21:55 +0530] "GET /rpa/assets/js/jquery.tmplPlus.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2017:19:21:55 +0530] "GET /rpa/assets/js/site.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2017:19:21:55 +0530] "GET /rpa/assets/images/logo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2017:19:21:55 +0530] "GET /rpa/assets/js/home.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2017:19:35:41 +0530] "GET /rpa/index.jsp HTTP/1.1" 200 3084
0:0:0:0:0:0:0:1 - - [09/Dec/2017:19:35:41 +0530] "GET /rpa/function HTTP/1.1" 200 105
0:0:0:0:0:0:0:1 - - [09/Dec/2017:19:35:46 +0530] "GET /rpa/admin.jsp HTTP/1.1" 200 12003
0:0:0:0:0:0:0:1 - - [09/Dec/2017:19:35:47 +0530] "GET /rpa/group HTTP/1.1" 200 132
0:0:0:0:0:0:0:1 - - [09/Dec/2017:19:35:47 +0530] "GET /rpa/roles HTTP/1.1" 200 67
0:0:0:0:0:0:0:1 - - [09/Dec/2017:19:35:47 +0530] "GET /rpa/users HTTP/1.1" 200 138
0:0:0:0:0:0:0:1 - - [09/Dec/2017:19:37:07 +0530] "GET /rpa/admin.jsp HTTP/1.1" 200 13146
0:0:0:0:0:0:0:1 - - [09/Dec/2017:19:37:07 +0530] "GET /rpa/group HTTP/1.1" 200 132
0:0:0:0:0:0:0:1 - - [09/Dec/2017:19:37:07 +0530] "GET /rpa/roles HTTP/1.1" 200 67
0:0:0:0:0:0:0:1 - - [09/Dec/2017:19:37:07 +0530] "GET /rpa/users HTTP/1.1" 200 138
0:0:0:0:0:0:0:1 - - [09/Dec/2017:19:37:36 +0530] "GET /rpa/admin.jsp HTTP/1.1" 200 13146
0:0:0:0:0:0:0:1 - - [09/Dec/2017:19:37:36 +0530] "GET /rpa/assets/bootstrap/css/bootstrap.min.css HTTP/1.1" 200 121200
0:0:0:0:0:0:0:1 - - [09/Dec/2017:19:37:36 +0530] "GET /rpa/assets/js/jquery-3.2.1.min.js HTTP/1.1" 200 86659
